DateTime,Measured,Pos,Neg
21/01/2020 16:30,20.29,196.03,196.03
21/01/2020 16:45,20.75,189.86,189.86
21/01/2020 17:00,21.12,-33.76,-33.76
21/01/2020 17:15,22.8,6.97,6.97
21/01/2020 17:30,24.74,64.7,64.7
21/01/2020 17:45,27.06,69.13,69.13
21/01/2020 18:00,27.04,211.21,211.21
21/01/2020 18:15,30.78,6.97,6.97
21/01/2020 18:30,31.96,64.7,64.7
21/01/2020 18:45,31.45,6.04,6.04
21/01/2020 19:00,29.76,70.79,70.79
21/01/2020 19:15,24.41,64.7,64.7
21/01/2020 19:30,23.24,6.97,6.97
21/01/2020 19:45,22.07,6.97,6.97
21/01/2020 20:00,22.48,65.62,65.62
21/01/2020 20:15,26.89,64.7,64.7
21/01/2020 20:30,28.75,64.7,64.7
21/01/2020 20:45,29.79,6.97,6.97
21/01/2020 21:00,29.32,66.95,66.95
21/01/2020 21:15,28.27,188.3,188.3
21/01/2020 21:30,27.65,6.97,6.97
21/01/2020 21:45,26.56,64.7,64.7
21/01/2020 22:00,28.1,64.7,64.7
21/01/2020 22:15,28.19,64.7,64.7
21/01/2020 22:30,33.76,6.97,6.97
21/01/2020 22:45,44.53,6.97,6.97
21/01/2020 23:00,37.34,64.7,64.7
21/01/2020 23:15,39.53,6.97,6.97
21/01/2020 23:30,42.41,6.97,6.97
21/01/2020 23:45,45.13,6.08,6.08
22/01/2020 00:00,45.36,64.98,64.98
22/01/2020 00:15,44.33,64.98,64.98
22/01/2020 00:30,43.91,64.98,64.98
22/01/2020 00:45,39.84,6.97,6.97
22/01/2020 01:00,33.71,66.94,66.94
22/01/2020 01:15,25.91,64.98,64.98
22/01/2020 01:30,24.61,66.94,66.94
22/01/2020 01:45,23.65,64.98,64.98
22/01/2020 02:00,19.83,66.32,66.32
22/01/2020 02:15,17.54,64.98,64.98
22/01/2020 02:30,13.79,64.98,64.98
22/01/2020 02:45,16.35,6.97,6.97
22/01/2020 03:00,19.68,65.8,65.8
22/01/2020 03:15,19.07,64.98,64.98
22/01/2020 03:30,20.58,64.98,64.98
22/01/2020 03:45,20.8,64.98,64.98
22/01/2020 04:00,15.02,6.97,6.97
22/01/2020 04:15,13.39,64.98,64.98
22/01/2020 04:30,11.08,64.98,64.98
22/01/2020 04:45,12.24,64.98,64.98
22/01/2020 05:00,14.56,6.97,6.97
22/01/2020 05:15,13.79,6.97,6.97
22/01/2020 05:30,15.27,64.98,64.98
22/01/2020 05:45,19.85,67.4,67.4
22/01/2020 06:00,21.94,6.97,6.97
22/01/2020 06:15,33.77,64.98,64.98
22/01/2020 06:30,46.38,66.21,66.21
22/01/2020 06:45,48.5,78.9,78.9
22/01/2020 07:00,48.57,6.97,6.97
22/01/2020 07:15,50.29,66.61,66.61
22/01/2020 07:30,39.48,97.58,97.58
22/01/2020 07:45,29.05,105.03,105.03
22/01/2020 08:00,22.82,150,150
22/01/2020 08:15,17.47,64.98,64.98
22/01/2020 08:30,11.75,66.48,66.48
22/01/2020 08:45,8.61,150,150
22/01/2020 09:00,4.85,150.88,150.88
22/01/2020 09:15,1.73,150,150
22/01/2020 09:30,1.07,66.39,66.39
22/01/2020 09:45,0.92,78.01,78.01
22/01/2020 10:00,1.08,150,150
22/01/2020 10:15,3.35,150,150
22/01/2020 10:30,8.26,6.97,6.97
22/01/2020 10:45,23.73,64.98,64.98
22/01/2020 11:00,35.01,6.97,6.97
22/01/2020 11:15,38.64,64.98,64.98
22/01/2020 11:30,43.71,6.97,6.97
22/01/2020 11:45,40.18,6.97,6.97
22/01/2020 12:00,32.17,64.98,64.98
22/01/2020 12:15,25.17,6.97,6.97
22/01/2020 12:30,17,64.98,64.98
22/01/2020 12:45,17.96,6.97,6.97
22/01/2020 13:00,13.59,64.98,64.98
22/01/2020 13:15,16.82,6.97,6.97
22/01/2020 13:30,20.18,6.97,6.97
22/01/2020 13:45,15.9,6.97,6.97
22/01/2020 14:00,19.83,6.97,6.97
22/01/2020 14:15,19.47,6.97,6.97
22/01/2020 14:30,22.53,64.98,64.98
22/01/2020 14:45,24.94,6.97,6.97
22/01/2020 15:00,21.42,64.98,64.98
22/01/2020 15:15,20.11,67.86,67.86
22/01/2020 15:30,15.28,68.79,68.79
22/01/2020 15:45,16.15,74.5,74.5
22/01/2020 16:00,17.15,176.28,176.28
22/01/2020 16:15,18.75,153.54,153.54
22/01/2020 16:30,15.75,152.98,152.98
22/01/2020 16:45,20.05,153.6,153.6
22/01/2020 17:00,24.81,150,150
22/01/2020 17:15,15.63,69.23,69.23
22/01/2020 17:30,11.36,75.19,75.19
22/01/2020 17:45,20.91,70.55,70.55
22/01/2020 18:00,24.04,69.87,69.87
22/01/2020 18:15,20.21,64.98,64.98
22/01/2020 18:30,10.9,64.98,64.98
22/01/2020 18:45,9.54,64.98,64.98
22/01/2020 19:00,12.56,68.95,68.95
22/01/2020 19:15,12.9,64.98,64.98
22/01/2020 19:30,4,64.98,64.98
22/01/2020 19:45,3.68,6.97,6.97
22/01/2020 20:00,6.14,66.29,66.29
22/01/2020 20:15,7.88,64.98,64.98
22/01/2020 20:30,5.51,65.98,65.98
22/01/2020 20:45,4.27,6.97,6.97
22/01/2020 21:00,3.42,69.34,69.34
22/01/2020 21:15,2.98,64.98,64.98
22/01/2020 21:30,3.78,64.98,64.98
22/01/2020 21:45,3.37,6.97,6.97
22/01/2020 22:00,3.86,6.97,6.97
22/01/2020 22:15,4.85,64.98,64.98
22/01/2020 22:30,5.85,66.42,66.42
22/01/2020 22:45,9.46,64.98,64.98
22/01/2020 23:00,19.16,64.98,64.98
22/01/2020 23:15,26.68,6.97,6.97
22/01/2020 23:30,25.53,5.43,5.43
22/01/2020 23:45,33.21,68.93,68.93
23/01/2020 00:00,35.98,5.84,5.84
23/01/2020 00:15,35.26,4.88,4.88
23/01/2020 00:30,45.22,1.27,1.27
23/01/2020 00:45,48.87,-3.36,-3.36
23/01/2020 01:00,43.49,62.19,62.19
23/01/2020 01:15,53.32,5.84,5.84
23/01/2020 01:30,63.99,2.09,2.09
23/01/2020 01:45,52.96,-4.34,-4.34
23/01/2020 02:00,42.17,5.84,5.84
23/01/2020 02:15,44.29,5.84,5.84
23/01/2020 02:30,30.41,4.23,4.23
23/01/2020 02:45,18.61,5.84,5.84
23/01/2020 03:00,9.21,64.18,64.18
23/01/2020 03:15,5.38,5.84,5.84
23/01/2020 03:30,3.69,5.84,5.84
23/01/2020 03:45,3.8,5.84,5.84
23/01/2020 04:00,3.05,5.84,5.84
23/01/2020 04:15,3.26,5.84,5.84
23/01/2020 04:30,3.65,5.84,5.84
23/01/2020 04:45,4.04,5.84,5.84
23/01/2020 05:00,4.48,5.84,5.84
23/01/2020 05:15,6.43,62.19,62.19
23/01/2020 05:30,7.47,62.19,62.19
23/01/2020 05:45,7.99,64.39,64.39
23/01/2020 06:00,7.63,5.84,5.84
23/01/2020 06:15,7.91,5.84,5.84
23/01/2020 06:30,8.25,62.19,62.19
23/01/2020 06:45,9.76,63.58,63.58
23/01/2020 07:00,11.82,1.96,1.96
23/01/2020 07:15,13.74,5.84,5.84
23/01/2020 07:30,12.49,62.19,62.19
23/01/2020 07:45,12.13,62.19,62.19
23/01/2020 08:00,11.02,61.3,61.3
23/01/2020 08:15,8.58,61.3,61.3
23/01/2020 08:30,8.8,61.3,61.3
23/01/2020 08:45,6.65,61.3,61.3
23/01/2020 09:00,6.66,61.3,61.3
23/01/2020 09:15,6.71,62.28,62.28
23/01/2020 09:30,7.05,61.3,61.3
23/01/2020 09:45,7.25,62.37,62.37
23/01/2020 10:00,7.24,62.37,62.37
23/01/2020 10:15,8.72,62.37,62.37
23/01/2020 10:30,6.38,62.37,62.37
23/01/2020 10:45,9.03,62.37,62.37
23/01/2020 11:00,9.92,62.19,62.19
23/01/2020 11:15,6.47,5.84,5.84
23/01/2020 11:30,5.43,5.84,5.84
23/01/2020 11:45,5.06,5.84,5.84
23/01/2020 12:00,2.87,62.19,62.19
23/01/2020 12:15,2.67,62.19,62.19
23/01/2020 12:30,4.46,62.19,62.19
23/01/2020 12:45,5.56,64.39,64.39
23/01/2020 13:00,4.8,128.43,128.43
23/01/2020 13:15,6.25,273.61,273.61
23/01/2020 13:30,10.96,181.91,181.91
23/01/2020 13:45,12.01,160.68,160.68
23/01/2020 14:00,15.77,150,150
23/01/2020 14:15,21.9,151.66,151.66
23/01/2020 14:30,29.03,156.69,156.69
23/01/2020 14:45,28.72,157.81,157.81
23/01/2020 15:00,29.89,5.84,5.84
23/01/2020 15:15,32.65,150,150
23/01/2020 15:30,35.94,150,150
23/01/2020 15:45,37.89,62.19,62.19
23/01/2020 16:00,45.53,5.84,5.84
23/01/2020 16:15,46.27,5.84,5.84
23/01/2020 16:30,40.66,62.19,62.19
23/01/2020 16:45,38.42,62.19,62.19
23/01/2020 17:00,33.13,61.3,61.3
23/01/2020 17:15,30.25,61.3,61.3
23/01/2020 17:30,28.8,64.39,64.39
23/01/2020 17:45,28,172.16,172.16
23/01/2020 18:00,30.98,3.83,3.83
23/01/2020 18:15,33.02,3.83,3.83
23/01/2020 18:30,27.96,3.83,3.83
23/01/2020 18:45,24.24,3.83,3.83
23/01/2020 19:00,21.21,61.3,61.3
23/01/2020 19:15,21.2,3.83,3.83
23/01/2020 19:30,22.3,3.83,3.83
23/01/2020 19:45,22.57,3.83,3.83
23/01/2020 20:00,24.64,62.19,62.19
23/01/2020 20:15,24.17,62.19,62.19
23/01/2020 20:30,23.49,5.84,5.84
23/01/2020 20:45,21.39,5.08,5.08
23/01/2020 21:00,15.31,68.26,68.26
23/01/2020 21:15,13.65,62.19,62.19
23/01/2020 21:30,11.5,5.84,5.84
23/01/2020 21:45,9.34,5.84,5.84
23/01/2020 22:00,6.66,62.19,62.19
23/01/2020 22:15,5.39,62.19,62.19
23/01/2020 22:30,4.11,62.19,62.19
23/01/2020 22:45,3.12,62.19,62.19
23/01/2020 23:00,2.9,62.19,62.19
23/01/2020 23:15,3.05,5.84,5.84
23/01/2020 23:30,2.67,5.84,5.84
23/01/2020 23:45,3.63,5.84,5.84
24/01/2020 00:00,4.66,61.55,61.55
24/01/2020 00:15,6.17,5.79,5.79
24/01/2020 00:30,9.42,61.55,61.55
24/01/2020 00:45,11.73,5.79,5.79
24/01/2020 01:00,8.99,61.55,61.55
24/01/2020 01:15,9.48,5.79,5.79
24/01/2020 01:30,10.95,5.79,5.79
24/01/2020 01:45,8.35,5.79,5.79
24/01/2020 02:00,7.1,61.55,61.55
24/01/2020 02:15,6.78,5.79,5.79
24/01/2020 02:30,6.66,5.79,5.79
24/01/2020 02:45,6.68,5.79,5.79
24/01/2020 03:00,7.77,61.55,61.55
24/01/2020 03:15,7.86,5.79,5.79
24/01/2020 03:30,9.01,5.79,5.79
24/01/2020 03:45,10.7,5.79,5.79
24/01/2020 04:00,8.12,5.79,5.79
24/01/2020 04:15,8.73,61.55,61.55
24/01/2020 04:30,9.22,5.79,5.79
24/01/2020 04:45,9.77,61.55,61.55
24/01/2020 05:00,10.43,5.79,5.79
24/01/2020 05:15,10.16,61.55,61.55
24/01/2020 05:30,10.29,61.55,61.55
24/01/2020 05:45,10.81,61.55,61.55
24/01/2020 06:00,8.52,61.55,61.55
24/01/2020 06:15,7.93,5.79,5.79
24/01/2020 06:30,8.27,5.79,5.79
24/01/2020 06:45,8.2,61.55,61.55
24/01/2020 07:00,8.79,3.33,3.33
24/01/2020 07:15,9,61.55,61.55
24/01/2020 07:30,10.04,61.61,61.61
24/01/2020 07:45,10.96,65.54,65.54
24/01/2020 08:00,9.43,60.75,60.75
24/01/2020 08:15,8.25,5.68,5.68
24/01/2020 08:30,7.68,65.69,65.69
24/01/2020 08:45,7.07,60.75,60.75
24/01/2020 09:00,5.9,60.75,60.75
24/01/2020 09:15,5.39,60.75,60.75
24/01/2020 09:30,5.86,60.75,60.75
24/01/2020 09:45,6.56,62.49,62.49
24/01/2020 10:00,6.71,152.73,152.73
24/01/2020 10:15,7.04,150,150
24/01/2020 10:30,8.37,150,150
24/01/2020 10:45,8.57,67.23,67.23
24/01/2020 11:00,4.98,61.61,61.61
24/01/2020 11:15,5.09,63.39,63.39
24/01/2020 11:30,5.93,152.38,152.38
24/01/2020 11:45,6.62,150,150
24/01/2020 12:00,6.37,151.63,151.63
24/01/2020 12:15,7,150,150
24/01/2020 12:30,7.77,83.01,83.01
24/01/2020 12:45,8.95,91.63,91.63
24/01/2020 13:00,9.39,183.61,183.61
24/01/2020 13:15,9.94,180.64,180.64
24/01/2020 13:30,10.32,166.6,166.6
24/01/2020 13:45,10.68,156.93,156.93
24/01/2020 14:00,10.89,156.23,156.23
24/01/2020 14:15,11.18,150,150
24/01/2020 14:30,12.35,150,150
24/01/2020 14:45,12.66,63.44,63.44
24/01/2020 15:00,12.82,64.92,64.92
24/01/2020 15:15,12.26,61.55,61.55
24/01/2020 15:30,12.4,61.55,61.55
24/01/2020 15:45,12.71,65.01,65.01
24/01/2020 16:00,13.34,155,155
24/01/2020 16:15,13.87,159.3,159.3
24/01/2020 16:30,13.78,150,150
24/01/2020 16:45,13.2,5.79,5.79
24/01/2020 17:00,12.57,2.39,2.39
24/01/2020 17:15,11.7,5.77,5.77
24/01/2020 17:30,11.75,65.69,65.69
24/01/2020 17:45,14.1,5.68,5.68
24/01/2020 18:00,14.97,4.56,4.56
24/01/2020 18:15,14.56,4.56,4.56
24/01/2020 18:30,25.52,4.55,4.55
24/01/2020 18:45,9.86,4.55,4.55
24/01/2020 19:00,4.92,161.27,161.27
24/01/2020 19:15,3.85,150,150
24/01/2020 19:30,5.39,4.55,4.55
24/01/2020 19:45,6.15,4.55,4.55
24/01/2020 20:00,9.79,65.22,65.22
24/01/2020 20:15,5.57,61.55,61.55
24/01/2020 20:30,3.24,5.79,5.79
24/01/2020 20:45,3.31,5.79,5.79
24/01/2020 21:00,4.84,65.48,65.48
24/01/2020 21:15,4.8,5.79,5.79
24/01/2020 21:30,2.55,5.79,5.79
24/01/2020 21:45,2.98,4.68,4.68
24/01/2020 22:00,7.2,7.09,7.09
24/01/2020 22:15,11.68,61.55,61.55
24/01/2020 22:30,17.85,61.55,61.55
24/01/2020 22:45,19.55,4.82,4.82
24/01/2020 23:00,22.03,61.55,61.55
24/01/2020 23:15,22.43,61.55,61.55
24/01/2020 23:30,20.49,61.55,61.55
24/01/2020 23:45,24.89,5.79,5.79
25/01/2020 00:00,20.9,63.73,63.73
25/01/2020 00:15,19.17,61.81,61.81
25/01/2020 00:30,25.94,7.14,7.14
25/01/2020 00:45,25.42,7.14,7.14
25/01/2020 01:00,27.91,64.42,64.42
25/01/2020 01:15,31.09,83.38,83.38
25/01/2020 01:30,34.81,7.14,7.14
25/01/2020 01:45,37.94,7.14,7.14
25/01/2020 02:00,33.51,65,65
25/01/2020 02:15,39.32,7.14,7.14
25/01/2020 02:30,42.44,7.14,7.14
25/01/2020 02:45,42.12,7.14,7.14
25/01/2020 03:00,38.05,62.83,62.83
25/01/2020 03:15,36.17,83.38,83.38
25/01/2020 03:30,32.53,7.14,7.14
25/01/2020 03:45,28.56,7.14,7.14
25/01/2020 04:00,29.86,61.81,61.81
25/01/2020 04:15,28.32,7.14,7.14
25/01/2020 04:30,26.85,7.14,7.14
25/01/2020 04:45,35.37,7.14,7.14
25/01/2020 05:00,50.42,7.14,7.14
25/01/2020 05:15,48.22,7.14,7.14
25/01/2020 05:30,38.91,7.14,7.14
25/01/2020 05:45,37.08,7.14,7.14
25/01/2020 06:00,40.47,7.14,7.14
25/01/2020 06:15,30.62,7.14,7.14
25/01/2020 06:30,24.11,7.14,7.14
25/01/2020 06:45,19.99,7.14,7.14
25/01/2020 07:00,20.71,6.29,6.29
25/01/2020 07:15,23.31,7.14,7.14
25/01/2020 07:30,22.66,7.14,7.14
25/01/2020 07:45,22.31,61.81,61.81
25/01/2020 08:00,23.33,5.25,5.25
25/01/2020 08:15,22.37,7.14,7.14
25/01/2020 08:30,23.5,61.81,61.81
25/01/2020 08:45,25.16,61.81,61.81
25/01/2020 09:00,24.03,61.81,61.81
25/01/2020 09:15,23.5,61.81,61.81
25/01/2020 09:30,24.37,61.81,61.81
25/01/2020 09:45,27.15,63.61,63.61
25/01/2020 10:00,28.31,68.77,68.77
25/01/2020 10:15,23.84,105.17,105.17
25/01/2020 10:30,22.52,181.41,181.41
25/01/2020 10:45,23.77,169.13,169.13
25/01/2020 11:00,21.72,159,159
25/01/2020 11:15,21.51,160.95,160.95
25/01/2020 11:30,21.18,161.7,161.7
25/01/2020 11:45,20.6,159.85,159.85
25/01/2020 12:00,18.33,7.14,7.14
25/01/2020 12:15,17.41,64.25,64.25
25/01/2020 12:30,17.16,75.41,75.41
25/01/2020 12:45,17.2,81.28,81.28
25/01/2020 13:00,17.96,7.14,7.14
25/01/2020 13:15,19.22,61.81,61.81
25/01/2020 13:30,19.14,61.81,61.81
25/01/2020 13:45,20.47,61.81,61.81
25/01/2020 14:00,20.35,61.81,61.81
25/01/2020 14:15,19.44,7.14,7.14
25/01/2020 14:30,18.72,61.81,61.81
25/01/2020 14:45,20.01,7.14,7.14
25/01/2020 15:00,19.08,61.81,61.81
25/01/2020 15:15,18.56,61.81,61.81
25/01/2020 15:30,18.09,61.81,61.81
25/01/2020 15:45,17.74,61.81,61.81
25/01/2020 16:00,12.96,61.81,61.81
25/01/2020 16:15,12.03,7.14,7.14
25/01/2020 16:30,12.2,61.81,61.81
25/01/2020 16:45,14.97,61.81,61.81
25/01/2020 17:00,17.8,3.76,3.76
25/01/2020 17:15,21.13,7.14,7.14
25/01/2020 17:30,25.42,61.81,61.81
25/01/2020 17:45,27.34,61.87,61.87
25/01/2020 18:00,24.54,61.81,61.81
25/01/2020 18:15,24.18,61.81,61.81
25/01/2020 18:30,24.3,61.81,61.81
25/01/2020 18:45,29.57,7.14,7.14
25/01/2020 19:00,25.19,63.24,63.24
25/01/2020 19:15,23.54,61.81,61.81
25/01/2020 19:30,31.04,61.81,61.81
25/01/2020 19:45,36.86,7.14,7.14
25/01/2020 20:00,42.11,63.23,63.23
25/01/2020 20:15,50.1,61.81,61.81
25/01/2020 20:30,54.15,61.81,61.81
25/01/2020 20:45,49.91,7.14,7.14
25/01/2020 21:00,47.44,68.22,68.22
25/01/2020 21:15,60.19,70.83,70.83
25/01/2020 21:30,58.72,61.81,61.81
25/01/2020 21:45,54.68,61.81,61.81
25/01/2020 22:00,60.4,7.14,7.14
25/01/2020 22:15,71.02,61.81,61.81
25/01/2020 22:30,79.57,61.81,61.81
25/01/2020 22:45,86.18,61.81,61.81
25/01/2020 23:00,82.66,61.81,61.81
25/01/2020 23:15,89.24,7.14,7.14
25/01/2020 23:30,88.88,7.14,7.14
25/01/2020 23:45,92.82,7.14,7.14
26/01/2020 00:00,84.11,62.29,62.29
26/01/2020 00:15,91.75,60.45,60.45
26/01/2020 00:30,93.63,60.45,60.45
26/01/2020 00:45,98.98,7.19,7.19
26/01/2020 01:00,104.44,59.37,59.37
26/01/2020 01:15,96.77,61.46,61.46
26/01/2020 01:30,92.71,70.5,70.5
26/01/2020 01:45,94.68,5.97,5.97
26/01/2020 02:00,95.56,100.33,100.33
26/01/2020 02:15,96.56,229.59,229.59
26/01/2020 02:30,99.92,70.5,70.5
26/01/2020 02:45,106.53,5.97,5.97
26/01/2020 03:00,125.81,58.49,58.49
26/01/2020 03:15,101.26,5.97,5.97
26/01/2020 03:30,113.85,5.97,5.97
26/01/2020 03:45,147.44,5.02,5.02
26/01/2020 04:00,142.66,5.97,5.97
26/01/2020 04:15,141.23,5.97,5.97
26/01/2020 04:30,148.87,5.97,5.97
26/01/2020 04:45,149.6,5.97,5.97
26/01/2020 05:00,144.53,58.49,58.49
26/01/2020 05:15,142.78,3.97,3.97
26/01/2020 05:30,144.49,3.97,3.97
26/01/2020 05:45,163.4,3.97,3.97
26/01/2020 06:00,160.12,61.79,61.79
26/01/2020 06:15,141.68,60.45,60.45
26/01/2020 06:30,141.55,60.45,60.45
26/01/2020 06:45,150.42,60.45,60.45
26/01/2020 07:00,159.58,60.5,60.5
26/01/2020 07:15,151.55,5.97,5.97
26/01/2020 07:30,137.3,59.64,59.64
26/01/2020 07:45,158.2,59.64,59.64
26/01/2020 08:00,169.09,8.13,8.13
26/01/2020 08:15,179.42,8.13,8.13
26/01/2020 08:30,203.97,8.13,8.13
26/01/2020 08:45,204.31,60.73,60.73
26/01/2020 09:00,200.17,7.04,7.04
26/01/2020 09:15,183.28,60.5,60.5
26/01/2020 09:30,165.16,7.19,7.19
26/01/2020 09:45,135.83,7.19,7.19
26/01/2020 10:00,121.97,61.87,61.87
26/01/2020 10:15,117.65,8.13,8.13
26/01/2020 10:30,115.59,7.19,7.19
26/01/2020 10:45,110.63,5.75,5.75
26/01/2020 11:00,82.18,61.87,61.87
26/01/2020 11:15,72.03,61.87,61.87
26/01/2020 11:30,65.92,6.2,6.2
26/01/2020 11:45,63.08,7.19,7.19
26/01/2020 12:00,62.18,7.19,7.19
26/01/2020 12:15,63.69,5,5
26/01/2020 12:30,62.53,7.19,7.19
26/01/2020 12:45,70.17,6.22,6.22
26/01/2020 13:00,73.23,7.19,7.19
26/01/2020 13:15,79.04,5.95,5.95
26/01/2020 13:30,91.48,7.19,7.19
26/01/2020 13:45,93.44,7.19,7.19
26/01/2020 14:00,91.3,60.45,60.45
26/01/2020 14:15,93.88,5.36,5.36
26/01/2020 14:30,95.77,7.19,7.19
26/01/2020 14:45,120.04,7.19,7.19
26/01/2020 15:00,136.92,6.21,6.21
26/01/2020 15:15,143.08,7.19,7.19
26/01/2020 15:30,146.54,60.45,60.45
26/01/2020 15:45,161.42,60.45,60.45
26/01/2020 16:00,185.41,61.87,61.87
26/01/2020 16:15,200,61.87,61.87
26/01/2020 16:30,202.07,61.87,61.87
26/01/2020 16:45,243.15,65.49,65.49
26/01/2020 17:00,237.81,-2.5,-2.5
26/01/2020 17:15,224.76,7.04,7.04
26/01/2020 17:30,216.9,61.87,61.87
26/01/2020 17:45,212.34,64.53,64.53
26/01/2020 18:00,240.47,7.04,7.04
26/01/2020 18:15,282.38,7.19,7.19
26/01/2020 18:30,288.76,7.19,7.19
26/01/2020 18:45,288.52,3.95,3.95
26/01/2020 19:00,291.06,7.04,7.04
26/01/2020 19:15,306.09,7.19,7.19
26/01/2020 19:30,302.61,7.04,7.04
26/01/2020 19:45,306.57,7.04,7.04
26/01/2020 20:00,328.08,62.9,62.9
26/01/2020 20:15,357.53,61.87,61.87
26/01/2020 20:30,368.38,7.04,7.04
26/01/2020 20:45,383.34,6.09,6.09
26/01/2020 21:00,403.03,60.45,60.45
26/01/2020 21:15,411.95,7.19,7.19
26/01/2020 21:30,425.95,60.45,60.45
26/01/2020 21:45,471.63,3.97,3.97
26/01/2020 22:00,476.71,1.96,1.96
26/01/2020 22:15,482.93,5.97,5.97
26/01/2020 22:30,490.52,5.97,5.97
26/01/2020 22:45,483.99,5.97,5.97
26/01/2020 23:00,490.28,1.94,1.94
26/01/2020 23:15,494.66,-27.9,-27.9
26/01/2020 23:30,479.74,-36.27,-36.27
26/01/2020 23:45,476.61,-22.53,-22.53
27/01/2020 00:00,478.68,70.39,70.39
27/01/2020 00:15,509.98,55.21,55.21
27/01/2020 00:30,500.95,5.73,5.73
27/01/2020 00:45,503.64,5.73,5.73
27/01/2020 01:00,508.68,55.21,55.21
27/01/2020 01:15,502.99,5.73,5.73
27/01/2020 01:30,528.79,55.21,55.21
27/01/2020 01:45,518.83,5.73,5.73
27/01/2020 02:00,547.27,55.21,55.21
27/01/2020 02:15,499.74,5.21,5.21
27/01/2020 02:30,506.08,55.21,55.21
27/01/2020 02:45,479.42,55.21,55.21
27/01/2020 03:00,490.2,-3.92,-3.92
27/01/2020 03:15,461.46,-133.8,-133.8
27/01/2020 03:30,443.03,-97.24,-97.24
27/01/2020 03:45,481.06,-87,-87
27/01/2020 04:00,422.13,55.21,55.21
27/01/2020 04:15,414.94,55.21,55.21
27/01/2020 04:30,398.04,55.21,55.21
27/01/2020 04:45,370.51,55.21,55.21
27/01/2020 05:00,361.92,2.57,2.57
27/01/2020 05:15,341.56,-58.57,-58.57
27/01/2020 05:30,339.53,55.21,55.21
27/01/2020 05:45,341.13,55.21,55.21
27/01/2020 06:00,300.67,4.05,4.05
27/01/2020 06:15,308.22,6.52,6.52
27/01/2020 06:30,293.68,58.55,58.55
27/01/2020 06:45,275.45,61.42,61.42
27/01/2020 07:00,278.15,57.62,57.62
27/01/2020 07:15,278.42,59.58,59.58
27/01/2020 07:30,297.42,88.26,88.26
27/01/2020 07:45,318.61,132.4,132.4
27/01/2020 08:00,291.87,117.94,117.94
27/01/2020 08:15,281.89,100,100
27/01/2020 08:30,250.14,104.31,104.31
27/01/2020 08:45,231.54,118.42,118.42
27/01/2020 09:00,215.95,58.55,58.55
27/01/2020 09:15,190.3,58.55,58.55
27/01/2020 09:30,213.48,58.55,58.55
27/01/2020 09:45,239.81,6.89,6.89
27/01/2020 10:00,244.92,5.83,5.83
27/01/2020 10:15,256.19,6.93,6.93
27/01/2020 10:30,262.83,6.93,6.93
27/01/2020 10:45,253.84,6.93,6.93
27/01/2020 11:00,246.68,58.55,58.55
27/01/2020 11:15,233.29,58.55,58.55
27/01/2020 11:30,232.35,6.93,6.93
27/01/2020 11:45,217.11,4.8,4.8
27/01/2020 12:00,223.65,6.93,6.93
27/01/2020 12:15,205.74,5.59,5.59
27/01/2020 12:30,181.2,6.93,6.93
27/01/2020 12:45,158.97,6.93,6.93
27/01/2020 13:00,129.24,58.55,58.55
27/01/2020 13:15,132.31,58.55,58.55
27/01/2020 13:30,131.78,6.93,6.93
27/01/2020 13:45,115.04,6.93,6.93
27/01/2020 14:00,129.06,6.77,6.77
27/01/2020 14:15,150.38,6.77,6.77
27/01/2020 14:30,141.63,6.77,6.77
27/01/2020 14:45,149.88,59.02,59.02
27/01/2020 15:00,137.64,60.43,60.43
27/01/2020 15:15,141.61,6.84,6.84
27/01/2020 15:30,144.88,6.84,6.84
27/01/2020 15:45,126.5,6.84,6.84
27/01/2020 16:00,92.18,3.46,3.46
27/01/2020 16:15,94.49,-1.1,-1.1
27/01/2020 16:30,115.33,6.93,6.93
27/01/2020 16:45,129.74,6.93,6.93
27/01/2020 17:00,166.45,4.24,4.24
27/01/2020 17:15,174.29,2.86,2.86
27/01/2020 17:30,203.89,60.8,60.8
27/01/2020 17:45,208.95,4.24,4.24
27/01/2020 18:00,214.29,60.8,60.8
27/01/2020 18:15,260.87,4.25,4.25
27/01/2020 18:30,294.8,4.25,4.25
27/01/2020 18:45,304.9,4.25,4.25
27/01/2020 19:00,320.1,2.65,2.65
27/01/2020 19:15,329.29,4.25,4.25
27/01/2020 19:30,350.71,1.23,1.23
27/01/2020 19:45,365.53,-28.7,-28.7
27/01/2020 20:00,398.67,58.67,58.67
27/01/2020 20:15,463.71,6.16,6.16
27/01/2020 20:30,487.33,60.26,60.26
27/01/2020 20:45,512.91,3.69,3.69
27/01/2020 21:00,559.71,66.02,66.02
27/01/2020 21:15,621.68,75,75
27/01/2020 21:30,651.15,6.93,6.93
27/01/2020 21:45,650.16,1.45,1.45
27/01/2020 22:00,632.93,2.42,2.42
27/01/2020 22:15,640.41,2.52,2.52
27/01/2020 22:30,636.3,1.74,1.74
27/01/2020 22:45,614.67,6.85,6.85
27/01/2020 23:00,615.76,6.93,6.93
27/01/2020 23:15,620.29,5.67,5.67
27/01/2020 23:30,616.69,3.92,3.92
27/01/2020 23:45,610.36,-1.58,-1.58
28/01/2020 00:00,620.09,0,0
28/01/2020 00:15,605.73,5.71,5.71
28/01/2020 00:30,589.55,5.71,5.71
28/01/2020 00:45,556.3,55.16,55.16
28/01/2020 01:00,528.94,5.16,5.16
