DateTime,Measured
02/02/2020 19:20,3.993
02/02/2020 19:30,4.598
02/02/2020 19:40,4.719
02/02/2020 19:50,4.84
02/02/2020 20:00,4.598
02/02/2020 20:10,4.961
02/02/2020 20:20,5.324
02/02/2020 20:30,4.598
02/02/2020 20:40,4.598
02/02/2020 20:50,4.961
02/02/2020 21:00,4.598
02/02/2020 21:10,5.082
02/02/2020 21:20,4.598
02/02/2020 21:30,3.267
02/02/2020 21:40,2.904
02/02/2020 21:50,3.388
02/02/2020 22:00,2.662
02/02/2020 22:10,2.783
02/02/2020 22:20,2.662
02/02/2020 22:30,3.146
02/02/2020 22:40,2.42
02/02/2020 22:50,2.178
02/02/2020 23:00,2.42
02/02/2020 23:10,2.42
02/02/2020 23:20,3.025
02/02/2020 23:30,2.541
02/02/2020 23:40,2.662
02/02/2020 23:50,2.662
03/02/2020 00:00,2.42
03/02/2020 00:10,3.146
03/02/2020 00:20,3.388
03/02/2020 00:30,2.662
03/02/2020 00:40,2.541
03/02/2020 00:50,3.267
03/02/2020 01:00,3.509
03/02/2020 01:10,3.388
03/02/2020 01:20,3.025
03/02/2020 01:30,3.509
03/02/2020 01:40,3.388
03/02/2020 01:50,2.662
03/02/2020 02:00,3.025
03/02/2020 02:10,3.751
03/02/2020 02:20,3.63
03/02/2020 02:30,3.63
03/02/2020 02:40,3.509
03/02/2020 02:50,3.751
03/02/2020 03:00,4.235
03/02/2020 03:10,3.872
03/02/2020 03:20,3.751
03/02/2020 03:30,3.993
03/02/2020 03:40,3.267
03/02/2020 03:50,3.388
03/02/2020 04:00,3.388
03/02/2020 04:10,2.783
03/02/2020 04:20,3.267
03/02/2020 04:30,2.904
03/02/2020 04:40,3.146
03/02/2020 04:50,2.662
03/02/2020 05:00,2.541
03/02/2020 05:10,3.146
03/02/2020 05:20,3.146
03/02/2020 05:30,2.783
03/02/2020 05:40,3.146
03/02/2020 05:50,3.267
03/02/2020 06:00,3.509
03/02/2020 06:10,3.267
03/02/2020 06:20,3.025
03/02/2020 06:30,2.783
03/02/2020 06:40,2.299
03/02/2020 06:50,2.662
03/02/2020 07:00,2.42
03/02/2020 07:10,2.541
03/02/2020 07:20,3.025
03/02/2020 07:30,3.146
03/02/2020 07:40,3.388
03/02/2020 07:50,3.267
03/02/2020 08:00,3.025
03/02/2020 08:10,3.146
03/02/2020 08:20,3.146
03/02/2020 08:30,2.057
03/02/2020 08:40,2.662
03/02/2020 08:50,2.178
03/02/2020 09:00,1.936
03/02/2020 09:10,2.299
03/02/2020 09:20,2.42
03/02/2020 09:30,2.42
03/02/2020 09:40,2.299
03/02/2020 09:50,2.178
03/02/2020 10:00,2.662
03/02/2020 10:10,3.388
03/02/2020 10:20,3.388
03/02/2020 10:30,3.751
03/02/2020 10:40,3.751
03/02/2020 10:50,3.993
03/02/2020 11:00,4.356
03/02/2020 11:10,5.082
03/02/2020 11:20,4.719
03/02/2020 11:30,4.598
03/02/2020 11:40,4.961
03/02/2020 11:50,5.324
03/02/2020 12:00,4.961
03/02/2020 12:10,4.961
03/02/2020 12:20,5.445
03/02/2020 12:30,5.445
03/02/2020 12:40,6.171
03/02/2020 12:50,5.929
03/02/2020 13:00,5.808
03/02/2020 13:10,5.687
03/02/2020 13:20,5.445
03/02/2020 13:30,5.445
03/02/2020 13:40,5.929
03/02/2020 13:50,6.05
03/02/2020 14:00,5.445
03/02/2020 14:10,6.655
03/02/2020 14:20,7.623
03/02/2020 14:30,6.655
03/02/2020 14:40,6.534
03/02/2020 14:50,5.566
03/02/2020 15:00,5.929
03/02/2020 15:10,6.05
03/02/2020 15:20,6.655
03/02/2020 15:30,7.018
03/02/2020 15:40,7.018
03/02/2020 15:50,7.381
03/02/2020 16:00,7.623
03/02/2020 16:10,8.349
03/02/2020 16:20,8.591
03/02/2020 16:30,8.954
03/02/2020 16:40,9.196
03/02/2020 16:50,9.196
03/02/2020 17:00,9.196
03/02/2020 17:10,9.075
03/02/2020 17:20,8.712
03/02/2020 17:30,7.986
03/02/2020 17:40,7.744
03/02/2020 17:50,7.381
03/02/2020 18:00,7.018
03/02/2020 18:10,7.502
